IP Address,Organization,Region,City,Country,SEC Form Type,SEC Form URL
195.166.226.000,,,,,SC 13G,https://www.sec.gov/Archives/edgar/data/1070235/0000912057-01-538753.txt
195.166.226.000,,,,,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1070235/0000922423-01-500758.txt
137.48.20.000,University of Nebraska at Omaha,Nebraska,Omaha,United States,8-K,https://www.sec.gov/Archives/edgar/data/808356/0001026777-98-000007.txt
195.166.226.000,,,,,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1070235/0000315066-01-000974.txt
195.166.226.000,,,,,SC 13G,https://www.sec.gov/Archives/edgar/data/1070235/0000766524-01-500216.txt
195.166.226.000,,,,,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1070235/0000315066-01-000704.txt
195.166.226.000,,,,,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1070235/0000922423-01-000100.txt
195.166.226.000,,,,,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1070235/0000318989-00-000210.txt
195.166.226.000,,,,,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1070235/0000922423-00-000333.txt
195.166.226.000,,,,,SC 13G,https://www.sec.gov/Archives/edgar/data/1070235/0000922423-99-001462.txt
195.166.226.000,,,,,SC 13G,https://www.sec.gov/Archives/edgar/data/1070235/0000315066-99-001390.txt
68.105.154.000,Cox Communications,Louisiana,Baton Rouge,United States,,
129.22.7.000,Case Western Reserve University,Ohio,Cleveland,United States,424B3,https://www.sec.gov/Archives/edgar/data/1021772/0001047469-99-036327.txt
219.166.130.000,OCN Provided by NTT-Communications Which is ISP,Osaka,Osaka,Japan,20-F,https://www.sec.gov/Archives/edgar/data/63271/0001145549-02-000176.txt
68.105.154.000,Cox Communications,Louisiana,Baton Rouge,United States,10-K405,https://www.sec.gov/Archives/edgar/data/60527/0000065984-02-000077.txt
63.224.38.000,Qwest Communications Company LLC,Washington,Mercer Island,United States,8-K,https://www.sec.gov/Archives/edgar/data/936528/0000936528-03-000004.txt
137.48.20.000,University of Nebraska at Omaha,Nebraska,Omaha,United States,8-K,https://www.sec.gov/Archives/edgar/data/808356/0000911420-98-000022.txt
63.224.38.000,Qwest Communications Company LLC,Washington,Mercer Island,United States,10-Q,https://www.sec.gov/Archives/edgar/data/936528/0000936528-03-000003.txt
65.26.136.000,Time Warner Cable Internet LLC,Missouri,Kansas City,United States,8-K,https://www.sec.gov/Archives/edgar/data/1015610/0001014108-03-000034.txt
129.22.7.000,Case Western Reserve University,Ohio,Cleveland,United States,424B3,https://www.sec.gov/Archives/edgar/data/1021354/0000950137-96-002570.txt
24.61.241.000,Comcast Cable Communications LLC,Massachusetts,Cambridge,United States,497,https://www.sec.gov/Archives/edgar/data/898745/0000870786-03-000072.txt
65.26.136.000,Time Warner Cable Internet LLC,Missouri,Kansas City,United States,4,https://www.sec.gov/Archives/edgar/data/1015610/0001014108-03-000033.txt
64.53.89.000,TruVista Communications,South Carolina,Blackstock,United States,10-K,https://www.sec.gov/Archives/edgar/data/8868/0000950103-03-000667.txt
65.26.136.000,Time Warner Cable Internet LLC,Missouri,Kansas City,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1015610/0000950131-02-003145.txt
129.22.7.000,Case Western Reserve University,Ohio,Cleveland,United States,424B4,https://www.sec.gov/Archives/edgar/data/1021354/0000950137-96-002367.txt
67.34.21.000,Bellsouth.net Inc.,Florida,Key West,United States,8-K,https://www.sec.gov/Archives/edgar/data/1103086/0000898432-02-000791.txt
208.11.23.000,Mountain States Health Alliance,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/916365/0000950144-99-005109.txt
202.64.188.000,PIHK Network Services,,,Hong Kong,3,https://www.sec.gov/Archives/edgar/data/56824/0000950172-03-000792.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,6-K,https://www.sec.gov/Archives/edgar/data/1038572/0000947871-03-000661.txt
68.83.246.000,Comcast Cable Communications LLC,Pennsylvania,Pottstown,United States,S-8,https://www.sec.gov/Archives/edgar/data/1047699/0000950144-00-011115.txt
208.11.23.000,Mountain States Health Alliance,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/916365/0000950144-03-003161.txt
208.16.229.000,MS NBC,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/872786/0000950127-99-000398.txt
68.83.246.000,Comcast Cable Communications LLC,Pennsylvania,Pottstown,United States,S-8,https://www.sec.gov/Archives/edgar/data/1047699/0000950144-00-011116.txt
202.64.188.000,PIHK Network Services,,,Hong Kong,8-K,https://www.sec.gov/Archives/edgar/data/56824/0000950124-03-000551.txt
68.83.246.000,Comcast Cable Communications LLC,Pennsylvania,Pottstown,United States,S-8,https://www.sec.gov/Archives/edgar/data/1047699/0000950144-99-002275.txt
64.53.89.000,TruVista Communications,South Carolina,Blackstock,United States,10-K/A,https://www.sec.gov/Archives/edgar/data/8868/0000950103-02-000801.txt
67.24.85.000,Level 3 Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/56824/0000950124-02-003902.txt
209.134.132.000,Infinity AccessNET,Minnesota,Minneapolis,United States,8-K,https://www.sec.gov/Archives/edgar/data/927628/0001005150-03-000479.txt
12.213.100.000,AT&T Internet Services,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/931781/0000950131-02-000294.txt
12.213.100.000,AT&T Internet Services,,,United States,NTN 10K,https://www.sec.gov/Archives/edgar/data/931866/0000950131-02-001361.txt
148.78.243.000,Sagenet LLC,Georgia,Atlanta,United States,,
216.221.81.000,Cogeco Telecom,Ontario,Burlington,Canada,DEFM14A,https://www.sec.gov/Archives/edgar/data/95898/0000950144-00-007969.txt
216.221.81.000,Cogeco Telecom,Ontario,Burlington,Canada,PREM14A,https://www.sec.gov/Archives/edgar/data/95898/0000950144-00-007705.txt
142.179.8.000,Telus Communications Inc.,British Columbia,Coquitlam,Canada,10-K,https://www.sec.gov/Archives/edgar/data/89089/0000950129-02-001557.txt
216.221.81.000,Cogeco Telecom,Ontario,Burlington,Canada,10QSB,https://www.sec.gov/Archives/edgar/data/95898/0000095898-99-000006.txt
216.221.81.000,Cogeco Telecom,Ontario,Burlington,Canada,10KSB,https://www.sec.gov/Archives/edgar/data/95898/0000095898-99-000004.txt
68.72.111.000,AT&T Internet Services,Tennessee,Petersburg,United States,10-Q,https://www.sec.gov/Archives/edgar/data/899849/0000912057-02-041531.txt
148.78.243.000,Sagenet LLC,Georgia,Atlanta,United States,424B2,https://www.sec.gov/Archives/edgar/data/860730/0000950144-02-009841.txt
12.213.100.000,AT&T Internet Services,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/276641/0000276641-03-000038.txt
198.81.26.000,America Online,,,United States,24F-2NT,https://www.sec.gov/Archives/edgar/data/1088143/0000897436-00-000144.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1007900/0001007900-97-000002.txt
12.213.100.000,AT&T Internet Services,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/276641/0000276641-03-000035.txt
220.6.154.000,SoftBank Corp.,Tokyo,Toranomon,Japan,10-K,https://www.sec.gov/Archives/edgar/data/92344/0000092344-02-000002.txt
66.19.51.000,PAETEC Communications Inc.,,,United States,20-F,https://www.sec.gov/Archives/edgar/data/313807/0000313807-02-000018.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1184147/0001181431-03-004316.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1172243/0001181431-03-004316.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1172243/0001181431-03-004315.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1200241/0000950128-03-000370.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1018963/0000950128-03-000369.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,SC 13D,https://www.sec.gov/Archives/edgar/data/1163944/0000911420-03-000059.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1200245/0000950128-03-000366.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1055607/0000912057-01-004351.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1055607/0000912057-00-006098.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,SC 13G/A,https://www.sec.gov/Archives/edgar/data/1055607/0001029869-99-000148.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,8-K,https://www.sec.gov/Archives/edgar/data/873860/0001019056-03-000238.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,SC 13G,https://www.sec.gov/Archives/edgar/data/1055607/0001029869-98-000276.txt
216.97.160.000,Windstream Communications LLC,Georgia,Ocilla,United States,8-K,https://www.sec.gov/Archives/edgar/data/920038/0001047469-99-033516.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1201761/0001003201-03-000055.txt
172.154.140.000,AOL Inc.,,,United States,10-K405,https://www.sec.gov/Archives/edgar/data/354950/0000950144-99-004643.txt
12.249.244.000,AT&T Internet Services,Oklahoma,Oklahoma City,United States,3,https://www.sec.gov/Archives/edgar/data/1023519/0001065407-03-000187.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,5,https://www.sec.gov/Archives/edgar/data/1194449/0000062709-03-000051.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,6-K,https://www.sec.gov/Archives/edgar/data/946394/0001068238-03-000105.txt
216.221.81.000,Cogeco Telecom,Ontario,Burlington,Canada,10KSB,https://www.sec.gov/Archives/edgar/data/95898/0000095898-00-000005.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,424B3,https://www.sec.gov/Archives/edgar/data/29915/0000950131-03-001200.txt
66.237.221.000,Verizon Communications Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/356395/0000889812-99-001545.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,5,https://www.sec.gov/Archives/edgar/data/1005414/0001042892-03-000043.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1186416/0001186416-03-000002.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1207363/0001207491-03-000003.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,10-Q/A,https://www.sec.gov/Archives/edgar/data/1063344/0001015402-03-000718.txt
219.161.18.000,Open Computer Network,,,Japan,10SB12B/A,https://www.sec.gov/Archives/edgar/data/1168663/0001020229-02-000061.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,4,https://www.sec.gov/Archives/edgar/data/29915/0001183702-03-000002.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,3,https://www.sec.gov/Archives/edgar/data/1202000/0000950134-03-003985.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1218084/0000899715-03-000055.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1191328/0001191328-03-000001.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,8-K,https://www.sec.gov/Archives/edgar/data/1220769/0000882377-03-000486.txt
198.81.26.000,America Online,,,United States,485APOS,https://www.sec.gov/Archives/edgar/data/1088143/0000912057-00-022338.txt
65.92.80.000,Bell Canada,Quebec,Saint-jérôme,Canada,8-A12B,https://www.sec.gov/Archives/edgar/data/918608/0000912282-03-000011.txt
198.81.27.000,America Online,,,United States,497,https://www.sec.gov/Archives/edgar/data/1088143/0000912057-00-025642.txt
172.154.140.000,AOL Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/354950/0000950144-00-005338.txt
219.161.18.000,Open Computer Network,,,Japan,10QSB,https://www.sec.gov/Archives/edgar/data/1142801/0001163238-02-000082.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,10-Q,https://www.sec.gov/Archives/edgar/data/1043915/0000931763-03-000527.txt
198.81.26.000,America Online,,,United States,497,https://www.sec.gov/Archives/edgar/data/1088143/0000912057-00-032828.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1018557/0000853665-03-000150.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,15-15D,https://www.sec.gov/Archives/edgar/data/1172938/0000909567-03-000360.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1129867/0000950152-03-002946.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,144,https://www.sec.gov/Archives/edgar/data/773660/0000950134-03-003967.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,4,https://www.sec.gov/Archives/edgar/data/29915/0001183696-03-000002.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,4,https://www.sec.gov/Archives/edgar/data/29915/0000029915-03-000027.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,10KSB,https://www.sec.gov/Archives/edgar/data/1071212/0000950144-03-003146.txt
200.231.195.000,Claro S.A.,Santa Catarina,Florianopolis,Brazil,10-Q,https://www.sec.gov/Archives/edgar/data/1016277/0000950152-99-009015.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,ARS,https://www.sec.gov/Archives/edgar/data/930203/9999999997-03-009757.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,5,https://www.sec.gov/Archives/edgar/data/1043024/0001042892-03-000041.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,4,https://www.sec.gov/Archives/edgar/data/1194416/0001194416-03-000010.txt
68.130.119.000,Verizon Communications Inc.,,,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/1060791/0001050502-01-000321.txt
216.191.239.000,Allstream Corp.,Ontario,Ottawa,Canada,5,https://www.sec.gov/Archives/edgar/data/1005414/0001042892-03-000026.txt
65.92.80.000,Bell Canada,Quebec,Saint-jérôme,Canada,6-K,https://www.sec.gov/Archives/edgar/data/918608/0000912282-03-000111.txt
65.92.80.000,Bell Canada,Quebec,Saint-jérôme,Canada,6-K,https://www.sec.gov/Archives/edgar/data/918608/0000912282-03-000117.txt
209.178.173.000,Earthlink Inc.,,,United States,10-Q,https://www.sec.gov/Archives/edgar/data/56824/0000950124-02-003902.txt
65.92.80.000,Bell Canada,Quebec,Saint-jérôme,Canada,6-K,https://www.sec.gov/Archives/edgar/data/918608/0000912282-03-000060.txt
65.239.247.000,Verizon Communications Inc.,,,United States,DFAN14A,https://www.sec.gov/Archives/edgar/data/1176314/0000922423-03-000271.txt
65.92.80.000,Bell Canada,Quebec,Saint-jérôme,Canada,SUPPL,https://www.sec.gov/Archives/edgar/data/918608/9999999997-03-001526.txt
68.61.170.000,Comcast Cable Communications LLC,Michigan,Flushing,United States,8-K,https://www.sec.gov/Archives/edgar/data/1035713/0001035713-03-000006.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,4,https://www.sec.gov/Archives/edgar/data/29915/0001183686-03-000005.txt
68.14.161.000,Cox Communications,Oklahoma,Tulsa,United States,DEF 14A,https://www.sec.gov/Archives/edgar/data/14195/0000950124-99-005072.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,4,https://www.sec.gov/Archives/edgar/data/29915/0001183698-03-000004.txt
65.19.202.000,Contact Communications,,,United States,4,https://www.sec.gov/Archives/edgar/data/9984/0001196428-03-000002.txt
198.81.26.000,America Online,,,United States,497,https://www.sec.gov/Archives/edgar/data/1088143/0000912057-00-032828.txt
172.154.140.000,AOL Inc.,,,United States,10-K,https://www.sec.gov/Archives/edgar/data/354950/0000950144-01-005194.txt
216.97.160.000,Windstream Communications LLC,Georgia,Ocilla,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1051556/0001026608-99-000056.txt
129.22.7.000,Case Western Reserve University,Ohio,Cleveland,United States,424B4,https://www.sec.gov/Archives/edgar/data/852203/0000898430-96-005559.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,4,https://www.sec.gov/Archives/edgar/data/29915/0001183677-03-000008.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,S-8,https://www.sec.gov/Archives/edgar/data/29915/0000029915-03-000016.txt
198.81.27.000,America Online,,,United States,N-30D,https://www.sec.gov/Archives/edgar/data/1088143/0000950109-00-003678.txt
198.81.26.000,America Online,,,United States,N-30D,https://www.sec.gov/Archives/edgar/data/1088143/0000950109-00-003678.txt
67.201.225.000,Western Washington University,Washington,Bellingham,United States,4,https://www.sec.gov/Archives/edgar/data/34088/0000034088-03-000034.txt
68.61.170.000,Comcast Cable Communications LLC,Michigan,Flushing,United States,SC 13D/A,https://www.sec.gov/Archives/edgar/data/840663/0000912057-97-031435.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1213927/0001104659-03-004208.txt
129.22.7.000,Case Western Reserve University,Ohio,Cleveland,United States,424B1,https://www.sec.gov/Archives/edgar/data/1022832/0000950153-96-000933.txt
24.165.152.000,Time Warner Cable Internet LLC,Pennsylvania,Erie,United States,10-Q/A,https://www.sec.gov/Archives/edgar/data/870755/0001104659-03-002778.txt
63.156.68.000,Qwest Communications Company LLC,Indiana,Indianapolis,United States,10KSB,https://www.sec.gov/Archives/edgar/data/355300/0001015402-98-000329.txt
66.87.152.000,Sprint Communications Inc.,Tennessee,Nashville,United States,10-Q,https://www.sec.gov/Archives/edgar/data/1024339/0000928385-01-500888.txt
66.87.152.000,Sprint Communications Inc.,Tennessee,Nashville,United States,10-K405,https://www.sec.gov/Archives/edgar/data/1024339/0000928385-01-000972.txt
67.27.103.000,Level 3 Communications Inc.,,,United States,10-K405,https://www.sec.gov/Archives/edgar/data/819551/0000950147-01-500662.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/912898/0000950138-03-000171.txt
209.206.224.000,CenturyTel Internet Holdings Inc.,Montana,Kalispell,United States,NT 10-Q,https://www.sec.gov/Archives/edgar/data/80172/0000897101-02-000804.txt
129.22.7.000,Case Western Reserve University,Ohio,Cleveland,United States,424B3,https://www.sec.gov/Archives/edgar/data/943742/0000950133-99-003695.txt
67.112.196.000,AT&T Internet Services,California,Palo Alto,United States,425,https://www.sec.gov/Archives/edgar/data/103145/0000912057-02-029159.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1073291/0001198912-03-000023.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,5,https://www.sec.gov/Archives/edgar/data/1140889/0001140889-03-000002.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,4,https://www.sec.gov/Archives/edgar/data/1189046/0000077360-03-000069.txt
65.58.123.000,Level 3 Communications Inc.,,,United States,8-K,https://www.sec.gov/Archives/edgar/data/69671/0001104659-03-004278.txt
209.206.224.000,CenturyTel Internet Holdings Inc.,Montana,Kalispell,United States,10-Q,https://www.sec.gov/Archives/edgar/data/80172/0000897101-02-000806.txt
202.43.171.000,PT. Edison Mission O&M Indonesia,Jakarta Raya,Jakarta,Indonesia,424B5,https://www.sec.gov/Archives/edgar/data/1090444/0000889812-99-002115.txt
12.238.26.000,Hilton Hotels Corporation,Michigan,Detroit,United States,8-K,https://www.sec.gov/Archives/edgar/data/1027532/0001047469-03-007415.txt
24.56.56.000,Cox Communications,Arizona,Avondale,United States,424B5,https://www.sec.gov/Archives/edgar/data/100240/0000950117-02-000778.txt
66.108.112.000,Time Warner Cable Internet LLC,New York,Jamaica,United States,S-8,https://www.sec.gov/Archives/edgar/data/1082114/0000950123-01-505346.txt
66.234.203.000,Astound Broadband,California,Walnut Creek,United States,15-15D,https://www.sec.gov/Archives/edgar/data/29915/0000029915-03-000017.txt
61.115.76.000,Xephion,Saitama,Soka,Japan,X-17A-5,https://www.sec.gov/Archives/edgar/data/811230/9999999997-03-008983.txt
68.11.88.000,Cox Communications,Louisiana,Metairie,United States,,
198.81.27.000,America Online,,,United States,11-K,https://www.sec.gov/Archives/edgar/data/202356/0000905729-96-000082.txt
24.56.56.000,Cox Communications,Arizona,Avondale,United States,S-3/A,https://www.sec.gov/Archives/edgar/data/100240/0000950117-01-000407.txt
24.56.56.000,Cox Communications,Arizona,Avondale,United States,424B2,https://www.sec.gov/Archives/edgar/data/100240/0000950117-98-002057.txt
